link,titulo,endereco,tipo_locacao,preco_aluguel,preco_condominio,preco_iptu,quartos,vagas_garagem,area,suites, imobiliaria,data_coleta,imobiliaria
https://gonzagaimoveis.com.br/imovel/16602001/apartamento-3-quartos-ilha-de-maraca-bigorrilho-curitiba/,Apartamento 3 Quartos Bigorrilho 83m²,"Rua Coronel Joaquim Ignácio Taborda Ribas, 474, Bigorrilho - Curitiba/Pr",Aluguel,"R$ 2.500,00","Condomínio R$ 542,00","IPTU R$ 153,19",3,1.0,83m²,1.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/15725001/apartamento-3-quartos-residencial-aconcagua-bigorrilho-curitiba/,Apartamento 3 Quartos Bigorrilho 73m²,"Rua Gastão Câmara, 540, Bigorrilho - Curitiba/Pr",Aluguel,"R$ 2.100,00","Condomínio R$ 500,00","IPTU R$ 91,38",3,1.0,73m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/49109001/apartamento-2-quartos-tijucas-centro-curitiba/,Apartamento 2 Quartos Centro 42m²,"Avenida Luiz Xavier, 68, Centro - Curitiba/Pr",Aluguel,"R$ 1.300,00","Condomínio R$ 450,00","IPTU R$ 29,95",2,0.0,42m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/04744003/apartamento-1-quarto-dallas-centro-curitiba/,Apartamento 1 Quarto Centro 32m²,"Rua Da Paz, 460, Centro - Curitiba/Pr",Aluguel,"R$ 980,00","Condomínio R$ 340,00","IPTU R$ 44,20",1,1.0,32m²,1.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/07169002/apartamento-1-quarto-studios-portinari-centro-curitiba/,Apartamento 1 Quarto Centro 35m²,"Rua Lamenha Lins, 277, Centro - Curitiba/Pr",Aluguel,"R$ 1.200,00","Condomínio R$ 400,00","IPTU R$ 49,97",1,0.0,35m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/06075003/apartamento-1-quarto-mackenzie-residence-centro-curitiba/,Apartamento 1 Quarto Centro 32m²,"Alameda Augusto Stellfeld, 1140, Centro - Curitiba/Pr",Aluguel,"R$ 1.150,00","Condomínio R$ 400,00","IPTU R$ 27,67",1,0.0,32m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/11304001/apartamento-1-quarto-hyde-park-centro-curitiba/,Apartamento 1 Quarto Centro 25m²,"Rua Nunes Machado, 79, Centro - Curitiba/Pr",Aluguel,"R$ 1.390,00","Condomínio R$ 300,00","IPTU R$ 29,33",1,0.0,25m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/09536001/apartamento-1-quarto-napoli-centro-curitiba/,Apartamento 1 Quarto Centro 40m²,"Avenida Visconde De Guarapuava, 3185, Centro - Curitiba/Pr",Aluguel,"R$ 1.200,00","Condomínio R$ 460,00","IPTU R$ 82,18",1,1.0,40m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/13173001/apartamento-1-quarto-central-station-centro-curitiba/,Apartamento 1 Quarto Centro 34m²,"Avenida Marechal Floriano Peixoto, 696, Centro - Curitiba/Pr",Aluguel,"R$ 1.600,00","Condomínio R$ 350,00","IPTU R$ 36,91",1,0.0,34m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/15769001/apartamento-2-quartos-central-park-–-conselheiro-laurindo-centro-curitiba/,Apartamento 2 Quartos Centro 77m²,"Rua Conselheiro Laurindo, 781, Centro - Curitiba/Pr",Aluguel,"R$ 1.800,00","Condomínio R$ 570,00","IPTU R$ 92,77",2,0.0,77m²,1.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16268008/apartamento-1-quarto-la-tour-centro-curitiba/,Apartamento 1 Quarto Centro 36m²,"Rua Desembargador Ermelino De Leão, 181, Centro - Curitiba/Pr",Aluguel,"R$ 2.200,00","Condomínio R$ 490,00","IPTU R$ 45,00",1,0.0,36m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/15171003/apartamento-1-quarto-denver-centro-curitiba/,Apartamento 1 Quarto Centro 23m²,"Rua Saldanha Marinho, 968, Centro - Curitiba/Pr",Aluguel,"R$ 1.100,00","Condomínio R$ 440,00","IPTU R$ 66,33",1,1.0,23m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/01706001/apartamento-2-quartos-torres-do-sol-centro-curitiba/,Apartamento 2 Quartos Centro 74m²,"Rua Doutor Pedrosa, 297, Centro - Curitiba/Pr",Aluguel,"R$ 1.700,00","Condomínio R$ 430,00","IPTU R$ 88,68",2,0.0,74m²,1.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/92276001/apartamento-1-quarto-westphalen-centro-curitiba/,Apartamento 1 Quarto Centro 34m²,"Rua Desembargador Westphalen, 610, Centro - Curitiba/Pr",Aluguel,"R$ 1.500,00","Condomínio R$ 400,00","IPTU R$ 90,85",1,0.0,34m²,1.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16145001/apartamento-3-quartos-edificio-joao-dallegrave-centro-civico-curitiba/,Apartamento 3 Quartos Centro Cívico 133m²,"Rua Comendador Fontana, 279, Centro Cívico - Curitiba/Pr",Aluguel,"R$ 2.900,00","Condomínio R$ 800,00","IPTU R$ 133,02",3,1.0,133m²,1.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/04661001/apartamento-3-quartos-olinda-cristo-rei-curitiba/,Apartamento 3 Quartos Cristo Rei 70m²,"Avenida Marechal Humberto De Alencar Castelo Branco, 954, Cristo Rei - Curitiba/Pr",Aluguel,"R$ 1.300,00","Condomínio R$ 300,00","IPTU R$ 62,56",3,0.0,70m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/09707004/apartamento-3-quartos-betaville-cristo-rei-curitiba/,Apartamento 3 Quartos Cristo Rei 112m²,"Rua Atilio Borio, 80, Cristo Rei - Curitiba/Pr",Aluguel,"R$ 1.800,00","Condomínio R$ 1.000,00","IPTU R$ 129,52",3,1.0,112m²,1.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/91408001/apartamento-2-quartos-trianon-park-cristo-rei-curitiba/,Apartamento 2 Quartos Cristo Rei 47m²,"Rua Governador Agamenon Magalhaes, 173, Cristo Rei - Curitiba/Pr",Aluguel,"R$ 1.180,00","Condomínio R$ 786,00","IPTU R$ 66,79",2,1.0,47m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/12968001/apartamento-1-quarto-daiane-de-fatima-cristo-rei-curitiba/,Apartamento 1 Quarto Cristo Rei 27m²,"Rua Urbano Lopes, 436, Cristo Rei - Curitiba/Pr",Aluguel,"R$ 1.600,00","Condomínio R$ 250,00","IPTU R$ 43,65",1,0.0,27m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/11315003/apartamento-1-quarto-trianon-park-cristo-rei-curitiba/,Apartamento 1 Quarto Cristo Rei 27m²,"Rua Governador Agamenon Magalhães, 173, Cristo Rei - Curitiba/Pr",Aluguel,"R$ 1.390,00","Condomínio R$ 369,00","IPTU R$ 26,22",1,0.0,27m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/11706001/apartamento-3-quartos-barao-de-capanema-iii-cristo-rei-curitiba/,Apartamento 3 Quartos Cristo Rei 67m²,"Rua Poeta Francisco Ferreira Leite, 30, Cristo Rei - Curitiba/Pr",Aluguel,"R$ 1.350,00","Condomínio R$ 500,00","IPTU R$ 67,27",3,1.0,67m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/49118001/apartamento-1-quarto-diamant-cristo-rei-curitiba/,Apartamento 1 Quarto Cristo Rei 21m²,"Rua Atilio Borio, 145, Cristo Rei - Curitiba/Pr",Aluguel,"R$ 820,00","Condomínio R$ 400,00","IPTU R$ 36,20",1,0.0,21m²,1.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/92290001/apartamento-2-quartos-botanica-cristo-rei-curitiba/,Apartamento 2 Quartos Cristo Rei 113m²,"Rua Coronel Pedro Scherer Sobrinho, 152, Cristo Rei - Curitiba/Pr",Aluguel,"R$ 4.950,00","Condomínio R$ 700,00","IPTU R$ 332,88",2,2.0,113m²,2.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/14906001/apartamento-2-quartos-solar-do-ipe-cristo-rei-curitiba/,Apartamento 2 Quartos Cristo Rei 52m²,"Rua Sanito Rocha, 207, Cristo Rei - Curitiba/Pr",Aluguel,"R$ 1.400,00","Condomínio R$ 420,00","IPTU R$ 48,95",2,0.0,52m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/03670001/apartamento-1-quarto-saint-james-cristo-rei-curitiba/,Apartamento 1 Quarto Cristo Rei 27m²,"Rua Atilio Borio, 161, Cristo Rei - Curitiba/Pr",Aluguel,"R$ 900,00","Condomínio R$ 300,00","IPTU R$ 44,05",1,0.0,27m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/10572001/apartamento-2-quartos-alfa-jardim-botanico-curitiba/,Apartamento 2 Quartos Jardim Botanico 62m²,"Rua Mauricio Nunes Garcia, 250, Jardim Botanico - Curitiba/Pr",Aluguel,"R$ 1.100,00","Condomínio R$ 250,00","IPTU R$ 48,35",2,0.0,62m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16591001/apartamento-2-quartos-cond.-jardim-botanico-jardim-botanico-curitiba/,Apartamento 2 Quartos Jardim Botânico 67m²,"Rua Doutor Corrêa Coelho, 744, Jardim Botânico - Curitiba/Pr",Aluguel,"R$ 1.890,00","Condomínio R$ 580,00","IPTU R$ 64,80",2,1.0,67m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/03795003/apartamento-2-quartos-frei-orlando-jardim-social-curitiba/,Apartamento 2 Quartos Jardim Social 75m²,"Rua Frei Orlando, 1300, Jardim Social - Curitiba/Pr",Aluguel,"R$ 1.150,00","Condomínio R$ 550,00","IPTU R$ 63,37",2,0.0,75m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/06923001/apartamento-2-quartos-villandry-rebouças-curitiba/,Apartamento 2 Quartos Rebouças 61m²,"Avenida Silva Jardim, 1364, Rebouças - Curitiba/Pr",Aluguel,"R$ 2.100,00","Condomínio R$ 670,00","IPTU R$ 95,78",2,1.0,61m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/80150005/apartamento-2-quartos-rebouças-curitiba/,Apartamento 2 Quartos Rebouças 80m²,"Rua Piquiri, 735, Rebouças - Curitiba/Pr",Aluguel,"R$ 1.650,00","Condomínio R$ 0,00","IPTU R$ 93,35",2,0.0,80m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/12996001/apartamento-1-quarto-mariana-rebouças-curitiba/,Apartamento 1 Quarto Rebouças 44m²,"Rua Rockefeller, 858, Rebouças - Curitiba/Pr",Aluguel,"R$ 1.300,00","Condomínio R$ 350,00","IPTU R$ 53,77",1,0.0,44m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/15488001/apartamento-2-quartos-roma-rebouças-curitiba/,Apartamento 2 Quartos Rebouças 43m²,"Rua Brasílio Itiberê, 2023, Rebouças - Curitiba/Pr",Aluguel,"R$ 1.500,00","Condomínio R$ 400,00","IPTU R$ 56,41",2,1.0,43m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/14800001/apartamento-2-quartos-cidade-de-novara-campo-de-santana-curitiba/,Apartamento 2 Quartos Campo De Santana 41m²,"Rua Ângelo Tozim, 1231, Campo De Santana - Curitiba/Pr",Aluguel,"R$ 600,00","Condomínio R$ 380,00","IPTU R$ 20,42",2,1.0,41m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/15969001/apartamento-2-quartos-cidade-de-padova-campo-de-santana-curitiba/,Apartamento 2 Quartos Campo De Santana 44m²,"Rua Ângelo Tozim, 1060, Campo De Santana - Curitiba/Pr",Aluguel,"R$ 690,00","Condomínio R$ 390,00","IPTU R$ 25,29",2,1.0,44m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16598001/apartamento-2-quartos-residencial-chancellor-campo-de-santana-curitiba/,Apartamento 2 Quartos Campo De Santana 38m²,"Rua Ângelo Tozim, 200, Campo De Santana - Curitiba/Pr",Aluguel,"R$ 950,00","Condomínio R$ 337,43","IPTU R$ 37,00",2,1.0,38m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/22759001/apartamento-2-quartos-spazio-canto-dolce-capao-raso-curitiba/,Apartamento 2 Quartos Capao Raso 45m²,"Rua Marechal Octavio Saldanha Mazza, 6650, Capao Raso - Curitiba/Pr",Aluguel,"R$ 1.300,00","Condomínio R$ 550,00","IPTU R$ 59,21",2,1.0,45m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/12316001/apartamento-3-quartos-spazio-canto-dolce-capao-raso-curitiba/,Apartamento 3 Quartos Capao Raso 89m²,"Rua Marechal Octavio Saldanha Mazza, 6650, Capao Raso - Curitiba/Pr",Aluguel,"R$ 1.400,00","Condomínio R$ 530,00","IPTU R$ 41,60",3,0.0,89m²,1.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/13319001/apartamento-2-quartos-allegro-pinheirinho-curitiba/,Apartamento 2 Quartos Pinheirinho 48m²,"Rua Reinaldo Stocco, 274, Pinheirinho - Curitiba/Pr",Aluguel,"R$ 1.300,00","Condomínio R$ 400,00","IPTU R$ 40,97",2,1.0,48m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16520001/apartamento-2-quartos-cidade-de-broni-tatuquara-curitiba/,Apartamento 2 Quartos Tatuquara 44m²,"Rua Ângelo Tozim, 1399, Tatuquara - Curitiba/Pr",Aluguel,"R$ 900,00","Condomínio R$ 0,00","IPTU R$ 25,32",2,1.0,44m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16555001/apartamento-2-quartos-residencial-azalea-tatuquara-curitiba/,Apartamento 2 Quartos Tatuquara 46m²,"Avenida Pero Vaz De Caminha, 471, Tatuquara - Curitiba/Pr",Aluguel,"R$ 850,00","Condomínio R$ 400,00","IPTU R$ 38,23",2,1.0,46m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/07002001/apartamento-3-quartos-colina-ecoville-(conj-residencial)-campina-do-siqueira-curitiba/,Apartamento 3 Quartos Campina Do Siqueira 65m²,"Rua Professor Pedro Viriato P Souza, 1900, Campina Do Siqueira - Curitiba/Pr",Aluguel,"R$ 2.100,00","Condomínio R$ 550,00","IPTU R$ 73,82",3,1.0,65m²,1.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/92154003/apartamento-3-quartos-barigui-campo-comprido-curitiba/,Apartamento 3 Quartos Campo Comprido 50m²,"Rua Luiz Ronaldo Canalli, 3294, Campo Comprido - Curitiba/Pr",Aluguel,"R$ 850,00","Condomínio R$ 420,00","IPTU R$ 25,28",3,1.0,50m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16608001/apartamento-1-quarto-residence-ville-de-france-campo-comprido-curitiba/,Apartamento 1 Quarto Campo Comprido 65m²,"Rua Lourenço Bizinelli, 249, Campo Comprido - Curitiba/Pr",Aluguel,"R$ 2.450,00","Condomínio R$ 471,53","IPTU R$ 78,83",1,2.0,65m²,1.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/92128001/apartamento-2-quartos-bonarda-mossungue-curitiba/,Apartamento 2 Quartos Mossungue 178m²,"Rua Joao Domachoski, 400, Mossungue - Curitiba/Pr",Aluguel,"R$ 4.600,00","Condomínio R$ 650,00","IPTU R$ 190,32",2,1.0,178m²,1.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/90804002/apartamento-3-quartos-santa-felicidade-curitiba/,Apartamento 3 Quartos Santa Felicidade 166m²,"Avenida Vereador Toaldo Tulio, 973, Santa Felicidade - Curitiba/Pr",Aluguel,"R$ 2.200,00","Condomínio R$ 0,00","IPTU R$ 150,83",3,1.0,166m²,1.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/03795003/apartamento-2-quartos-frei-orlando-jardim-social-curitiba/,Apartamento 2 Quartos Jardim Social 75m²,"Rua Frei Orlando, 1300, Jardim Social - Curitiba/Pr",Aluguel,"R$ 1.150,00","Condomínio R$ 550,00","IPTU R$ 63,37",2,0.0,75m²,0.0,,2023-11-05,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/46113002/apartamento-4-quartos-umbara-curitiba/,Apartamento 4 Quartos Umbará 114m²,"Rua Luiz Nichele, 120, Umbará - Curitiba/Pr",Aluguel,"R$ 1.700,00","Condomínio R$ 0,00","IPTU R$ 81,12",4,2.0,114m²,0.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16605001/apartamento-2-quartos-spazzio-champ-ville-atuba-curitiba/,Apartamento 2 Quartos Atuba 50m²,"Rodovia Br-116, 2785, Atuba - Curitiba/Pr",Aluguel,"R$ 1.450,00","Condomínio R$ 450,81","IPTU R$ 59,30",2,2.0,50m²,0.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/14215001/apartamento-2-quartos-alamanda-bacacheri-curitiba/,Apartamento 2 Quartos Bacacheri 55m²,"Rua Nicaragua, 1639, Bacacheri - Curitiba/Pr",Aluguel,"R$ 1.350,00","Condomínio R$ 350,00","IPTU R$ 56,63",2,1.0,55m²,0.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/92109005/apartamento-3-quartos-thomasz-2-bacacheri-curitiba/,Apartamento 3 Quartos Bacacheri 144m²,"Rua Mexico, 200, Bacacheri - Curitiba/Pr",Aluguel,"R$ 1.700,00","Condomínio R$ 400,00","IPTU R$ 128,73",3,2.0,144m²,1.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/14345001/apartamento-2-quartos-spazio-champ-ville-bairro-alto-curitiba/,Apartamento 2 Quartos Bairro Alto 51m²,"Rodovia Br 116, 2785, Bairro Alto - Curitiba/Pr",Aluguel,"R$ 1.550,00","Condomínio R$ 450,00","IPTU R$ 46,57",2,1.0,51m²,0.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/25263001/apartamento-4-quartos-barreirinha-curitiba/,Apartamento 4 Quartos Barreirinha 115m²,"Rua Flavio Dallegrave, 7837, Barreirinha - Curitiba/Pr",Aluguel,"R$ 950,00","Condomínio R$ 0,00","IPTU R$ 59,67",4,1.0,115m²,0.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/22843001/apartamento-2-quartos-lemnos-boa-vista-curitiba/,Apartamento 2 Quartos Boa Vista 109m²,"Avenida Parana, 1758, Boa Vista - Curitiba/Pr",Aluguel,"R$ 1.500,00","Condomínio R$ 700,00","IPTU R$ 108,31",2,1.0,109m²,0.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16590001/apartamento-3-quartos-link-urban-habitat-boa-vista-curitiba/,Apartamento 3 Quartos Boa Vista 64m²,"Rua João Schleder Sobrinho, 322, Boa Vista - Curitiba/Pr",Aluguel,"R$ 2.590,00","Condomínio R$ 500,00","IPTU R$ 0,00",3,1.0,64m²,1.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/11925001/apartamento-2-quartos-piazza-maggiore-pilarzinho-curitiba/,Apartamento 2 Quartos Pilarzinho 69m²,"Avenida Fredolin Wolf, 799, Pilarzinho - Curitiba/Pr",Aluguel,"R$ 1.700,00","Condomínio R$ 600,00","IPTU R$ 97,06",2,1.0,69m²,0.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/13740001/apartamento-2-quartos-cedros-santa-candida-curitiba/,Apartamento 2 Quartos Santa Candida 47m²,"Rua Alberto Otto, 1316, Santa Candida - Curitiba/Pr",Aluguel,"R$ 800,00","Condomínio R$ 320,00","IPTU R$ 40,32",2,1.0,47m²,0.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/12485001/apartamento-3-quartos-renascence-santa-candida-santa-candida-curitiba/,Apartamento 3 Quartos Santa Candida 69m²,"Rua Maximo Joao Kopp, 345, Santa Candida - Curitiba/Pr",Aluguel,"R$ 1.700,00","Condomínio R$ 450,00","IPTU R$ 58,35",3,2.0,69m²,1.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/14790002/apartamento-2-quartos-village-parana-tingui-curitiba/,Apartamento 2 Quartos Tingui 50m²,"Rua Hilário Moro, 526, Tingui - Curitiba/Pr",Aluguel,"R$ 1.700,00","Condomínio R$ 400,00","IPTU R$ 47,38",2,1.0,50m²,1.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/21105006/apartamento-1-quarto-alto-boqueirao-curitiba/,Apartamento 1 Quarto Alto Boqueirao 25m²,"Rua Eduardo Pinto Da Rocha, 842, Alto Boqueirao - Curitiba/Pr",Aluguel,"R$ 750,00","Condomínio R$ 0,00","IPTU R$ 14,70",1,0.0,25m²,0.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/21105005/apartamento-1-quarto-alto-boqueirao-curitiba/,Apartamento 1 Quarto Alto Boqueirao 35m²,"Rua Eduardo Pinto Da Rocha, 842, Alto Boqueirao - Curitiba/Pr",Aluguel,"R$ 700,00","Condomínio R$ 0,00","IPTU R$ 14,70",1,0.0,35m²,0.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/13926001/apartamento-2-quartos-iapo-(residencial)-boqueirao-curitiba/,Apartamento 2 Quartos Boqueirao 57m²,"Rua Professora Maria De Assumpcao, 2241, Boqueirao - Curitiba/Pr",Aluguel,"R$ 1.200,00","Condomínio R$ 350,00","IPTU R$ 51,66",2,1.0,57m²,0.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/15665001/apartamento-1-quarto-anne-frank-hauer-curitiba/,Apartamento 1 Quarto Hauer 34m²,"Rua Anne Frank, 3126, Hauer - Curitiba/Pr",Aluguel,"R$ 900,00","Condomínio R$ 250,00","IPTU R$ 35,26",1,0.0,34m²,1.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/92172001/apartamento-3-quartos-vera-cruz-hauer-curitiba/,Apartamento 3 Quartos Hauer 86m²,"Rua Alcino Guanabara, 2100, Hauer - Curitiba/Pr",Aluguel,"R$ 1.600,00","Condomínio R$ 550,00","IPTU R$ 67,32",3,1.0,86m²,0.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/91428003/apartamento-1-quarto-residencial-jordania-–-xxxi-cajuru-curitiba/,Apartamento 1 Quarto Cajuru 27m²,"Rua Jordânia, 859, Cajuru - Curitiba/Pr",Aluguel,"R$ 880,00","Condomínio R$ 230,00","IPTU R$ 31,99",1,0.0,27m²,0.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/15271003/apartamento-3-quartos-guabirotuba-curitiba/,Apartamento 3 Quartos Guabirotuba 162m²,"Avenida Senador Salgado Filho, 961, Guabirotuba - Curitiba/Pr",Aluguel,"R$ 2.400,00","Condomínio R$ 100,00","IPTU R$ 166,20",3,1.0,162m²,1.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/09302001/apartamento-3-quartos-villa-real-(cj.-resid.)-uberaba-curitiba/,Apartamento 3 Quartos Uberaba 64m²,"Rua José Rietmeyer, 471, Uberaba - Curitiba/Pr",Aluguel,"R$ 1.480,00","Condomínio R$ 400,00","IPTU R$ 54,11",3,0.0,64m²,0.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/08281001/apartamento-2-quartos-aete-(cj.res.)-cidade-industrial-curitiba/,Apartamento 2 Quartos Cidade Industrial 46m²,"Rua Senador Accioly Filho, 622, Cidade Industrial - Curitiba/Pr",Aluguel,"R$ 750,00","Condomínio R$ 470,00","IPTU R$ 39,11",2,0.0,46m²,0.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/10424002/apartamento-2-quartos-posiville-iii-cidade-industrial-curitiba/,Apartamento 2 Quartos Cidade Industrial 52m²,"Rua Casemiro Augusto Rodacki, 341, Cidade Industrial - Curitiba/Pr",Aluguel,"R$ 1.650,00","Condomínio R$ 450,00","IPTU R$ 81,00",2,1.0,52m²,1.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16270001/apartamento-2-quartos-residencial-atenas-i-i-–-condominio-v-i-i-cidade-industrial-curitiba/,Apartamento 2 Quartos Cidade Industrial 45m²,"Rua Deputado Gabriel Sampaio, 465, Cidade Industrial - Curitiba/Pr",Aluguel,"R$ 900,00","Condomínio R$ 250,00","IPTU R$ 25,28",2,0.0,45m²,0.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/49095001/apartamento-3-quartos-itaguaçu-agua-verde-curitiba/,Apartamento 3 Quartos Agua Verde 80m²,"Rua Castro Alves, 594, Agua Verde - Curitiba/Pr",Aluguel,"R$ 2.000,00","Condomínio R$ 550,00","IPTU R$ 82,50",3,1.0,80m²,0.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/92087001/apartamento-2-quartos-zamoner-agua-verde-curitiba/,Apartamento 2 Quartos Agua Verde 77m²,"Rua Brigadeiro Franco, 2663, Agua Verde - Curitiba/Pr",Aluguel,"R$ 1.850,00","Condomínio R$ 422,79","IPTU R$ 69,90",2,1.0,77m²,0.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/14999001/apartamento-2-quartos-anthurium-agua-verde-curitiba/,Apartamento 2 Quartos Agua Verde 61m²,"Rua Professor Luiz Cesar, 837, Agua Verde - Curitiba/Pr",Aluguel,"R$ 1.600,00","Condomínio R$ 720,00","IPTU R$ 77,20",2,1.0,61m²,0.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/14396001/apartamento-5-quartos-monreale-agua-verde-curitiba/,Apartamento 5 Quartos Agua Verde 182m²,"Rua Bento Viana, 1140, Agua Verde - Curitiba/Pr",Aluguel,"R$ 4.500,00","Condomínio R$ 1.400,00","IPTU R$ 286,73",5,2.0,182m²,2.0,,2023-11-06,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/00135005/apartamento-4-quartos-cidade-das-flores-agua-verde-curitiba/,Apartamento 4 Quartos Agua Verde 202m²,"Avenida Republica Argentina, 755, Agua Verde - Curitiba/Pr",Aluguel,"R$ 2.800,00","Condomínio R$ 1.000,00","IPTU R$ 181,28",4,1.0,202m²,1.0,,2023-11-06,gonzaga_imoveis
