site,titulo,link,data_coleta,endereco,atributos,descricao,bairro,cidade,aluguel,condominio,seguro_incendio,iptu,area,quartos,suites,banheiros,vagas_garagem,mobiliado,piscina,academia,sacada,churrasqueira,salao_de_festas
Apolar,"Apartamento Residencial para Locação no Água Verde em Curitiba, 71 m²",https://www.apolar.com.br/alugar/curitiba/agua-verde/alugar-residencial-apartamento-curitiba-agua-verde-86104,2024-02-19,"Rua Monsenhor Manoel Vicente, 175, Água Verde - Curitiba","71 m², 1 vaga, 2 quartos","Apartamento com 2 quartos no Bairro Água Verde Imóvel com gestão exclusiva ApolarEXCELENTE APARTAMENTO LOCALIZADO NO BAIRRO ÁGUA VERDE EM CURITIBA, CONTENDO;- SALA PARA 2 AMBIENTES, PISO LAMINADO- 2 DORMITÓRIOS SENDO 1 COM ARMÁRIOS E OUTRO COM SAPATEIRA- BWC SOCIAL COM ARMÁRIO, PIA COM TAMPO EM GRANITO BOX BLINDEX- COZINHA COM ARMÁRIOS E FOGÃO- ÁREA DE SERVIÇO COM ARMÁRIO, MAQUINA DE LAVAR, CENTRAL DE GÁS CRECI: J-04136",Água Verde, Curitiba,1200.0,484.3,30.94,,71.0,2.0,,,1.0,Não,Não,Não,Não,Não,Não
Apolar,"Apartamento Residencial para Locação no Centro Cívico em Curitiba, 52 m²",https://www.apolar.com.br/alugar/curitiba/centro-civico/alugar-residencial-apartamento-curitiba-centro-civico-550474,2024-02-19,"Rua Comendador Fontana, 28, Centro Cívico - Curitiba","52 m², 1 banheiro, 1 vaga, 1 quarto",Apartamento com 1 quarto no Bairro Centro Cívico Imóvel com gestão exclusiva ApolarCaracterísticas.Sala.Cozinha com armários.Área de Serviço com tanque.Dormitório I.Bwc Social com box. CRECI: J-04232,Centro Cívico, Curitiba,1200.0,700.0,26.26,,52.0,1.0,,1.0,1.0,Não,Não,Não,Não,Não,Não
Apolar,"Apartamento Residencial para Locação no Cajuru em Curitiba, 62 m²",https://www.apolar.com.br/alugar/curitiba/cajuru/alugar-residencial-apartamento-curitiba-cajuru-106104,2024-02-19,"Rua Engenheiro Costa Barros, 1230, Cajuru - Curitiba","62 m², 1 banheiro, 1 vaga, 3 quartos, pet","Apartamento com 3 quartos no Bairro Cajuru Imóvel com gestão exclusiva ApolarCaracterísticas:Apartamento muito bem localizado no bairro Cajuru em Curitiba, com aproximadamente 62m² de área total, bem próximo a o terminal Centenário, face norte, contendo:Sala para dois ambientes com piso decorflex, cozinha com bom espaço de circulação, toda revestida em azulejo com armários, área de serviço com tanque, 3 dormitórios, banheiro social com box, chuveiro elétrico, armário com cuba e espelho. Vantagens:Excelente região da cidadeEnsolaradoÁrea Comum:ElevadorPortão eletrônicoHall de entradaProximidades:Terminal CentenárioCaixa Econômica Federal Supermercados JuniorPadaria e Confeitaria Cantinho do SaborAutoescola CajuruInformações Adicionais:Aptos por andar: 4ºAquecimento: elétricoÁrea total: 62m²Área privativa: 50,60m²Elevador: NãoEdifício: Res. CuritibaGaragem: 1 vaga CRECI: J-04232",Cajuru, Curitiba,1200.0,460.0,28.6,,62.0,3.0,,1.0,1.0,Não,Não,Não,Não,Não,Não
Apolar,"Apartamento Residencial para Locação no Centro em Curitiba, 32 m²",https://www.apolar.com.br/alugar/curitiba/centro/alugar-residencial-apartamento-curitiba-centro-101549,2024-02-19,"Rua Tibagi, 779, Centro - Curitiba","32 m², 1 quarto","Apartamento com 1 quarto no Bairro Centro Imóvel com gestão exclusiva ApolarCaracterísticas: Excelente Apartamento Semi Mobiliado em edifício 100% revitalizado, no coração de Curitiba, com armários na cozinha, e mesa.Dormitório com armário, escrivaninha e nichos.Banheiro Social com armário e Box de Vidro.Vantagens: Ensolarado, recém reformado, localização privilegiada. Próximo a UTFPR (Cefet) e UFPR (Santos Andrade)Proximidades: Há 100 m da Avenida Visconde de Guarapuava, ao lado da loja Andra, próximo ao Balaroti, Rodoferroviária e Mercado Municipal.Informações adicionais:Área privativa:23.8m² Área total: 33m² Elevador: Sim- 2Edifício: Dom ManoelGaragem: Não.Vista livre: SimPet: Sim** Não possui gás encanado****Valor de água e luz será rateado e adicionado ao valor do condomínio após locado. CRECI: J-04232",Centro, Curitiba,1170.0,395.0,26.26,,32.0,1.0,,,,Sim,Não,Não,Não,Não,Não
Apolar,"Apartamento Residencial para Locação no Tatuquara em Curitiba, 58 m²",https://www.apolar.com.br/alugar/curitiba/tatuquara/alugar-residencial-apartamento-curitiba-tatuquara-102408,2024-02-19,"Rua Presidente João Goulart, 585, Tatuquara - Curitiba","58 m², 1 banheiro, 1 vaga, 2 quartos","Apartamento com 2 quartos no Bairro Tatuquara Imóvel com gestão exclusiva ApolarExcelente apartamento, localizado no bairro Tatuquara em Curitiba, contendo;- Sala ampla para 2 ambientes, piso laminado, contendo, sofá 2 lugares, tapete, cortinas e rack para TV- Sacada com churrasqueira- Cozinha planejada com armários tampo em granito, fogão e sugar,- Sala de jantar com mesa, 2 cadeiras e espelho decorativo- Área de serviço, conjugada com a cozinha, tanque em PVC, piso em cerâmica e maquina de lavar,- 01 Dormiório com cama de casal e cortinas- 02 Dormitório com cama de casal, cortinas, TV, espelho, cabideiro e gaveteiro- Bwc social todo azulejado com piso e louça em cerâmica e box de vidro;- 1 vaga de garagemVantagens:- Ótima localização, fácil acesso ao centro deCuritiba, farmácia, posto de saúde, escolas, bancos.- Mobilidade urbana diferenciada, pois há várias linhas de ônibus na rua interligando aos principais terminais de cidade, rodoviária, aeroporto e o centro comercial de Curitiba. Proximidades:- Clube da Gente, Academia XTS sports, Rua da Cidadania Tatuquara.Informações Adicionais:Andar: 1ºAptos por andar: 4Aquecimento: elétricoÁrea total: 58 m²Área privativa:47 m²Elevador:nãoEdifício: Resencial KuaraEntre Ruas: Acesso pela avenida Antonio Zanon. Rua Rogério de MacedoGaragem: Uma vaga. CRECI: J-04232",Tatuquara, Curitiba,1170.0,550.0,27.43,,58.0,2.0,,1.0,1.0,Não,Não,Sim,Sim,Sim,Não
Apolar,"Apartamento Residencial para Locação no Cristo Rei em Curitiba, 46 m²",https://www.apolar.com.br/alugar/curitiba/cristo-rei/alugar-residencial-apartamento-curitiba-cristo-rei-552284,2024-02-19,"Rua Governador Agamenon Magalhães, 173, Cristo Rei - Curitiba","46 m², 2 quartos","Apartamento com 2 quartos no Bairro Cristo Rei Imóvel com gestão exclusiva ApolarCaracterísticas:Excelente apartamento 2 dormitórios, com piso emborrachado, ótima localização:Sala ampla piso emborrachado, com sacada, 2 dormitórios piso emborrachado,Cozinha com armários, cooktop e geladeira. Banheiro social com box, Vantagens:Ótima localização, bem ventilado, ensolarado.Proximidades:Jardim Botânico, Prédio empresarial Vivo/ Boticário. Informações Adicionais:Andar: 9° Pavimento Edifício: Edifício Trianon Park.Área total: 46,79 m²Área útil: 32,83 m²Garagem: Não CRECI: J-04232",Cristo Rei, Curitiba,1170.0,730.0,26.26,,46.0,2.0,,,,Não,Não,Não,Sim,Não,Não
Apolar,"Apartamento Residencial para Locação no Santa Cândida em Curitiba, 38 m²",https://www.apolar.com.br/alugar/curitiba/santa-candida/alugar-residencial-apartamento-curitiba-santa-candida-104963,2024-02-19,"Estrada Das Olarias, 1631, Santa Cândida - Curitiba","38 m², 1 banheiro, 1 vaga, 2 quartos, pet","Apartamento com 2 quartos no Bairro Santa Cândida Imóvel com gestão exclusiva ApolarCaracterísticas:Apartamento no Santa Cândida com:Sala de estar com rack, cortinas, sofá, mesinha, tv;Cozinha com piso e revestimento cerâmico, armários, pia tampo alumínio, sanduicheira, lixeira, micro-ondas, fogão, exaustor, geladeira, máquina de lavar, fruteira;Banheiro social com box de vidro, armário e espelho;2 Dormitórios com armários, sendo um com cama cortinas e gaveteiro e outro com mesa e cadeira1 Vaga de estacionamento rotativaVantagens:Ambiente arejadoRegião com várias opções de comércioÁrea Comum:Portaria 24 horasSalão de festasChurrasqueiraPlaygroundProximidades:Parque Atuba, Cmei Santa Cândida, Mercado Santos, Colégio CEI Bela Vista do ParaisoInformações Adicionais:Andar: térreoAptos por andar: 2Aquecimento: elétricoÁrea total: 38,61m²Área privativa: 38,03m²Elevador: NãoEdifício: ModenaEntre Ruas: Hermes Marques e RondôniaGaragem: Sim**VALOR DE IPTU NÃO LANÇADO, COMPETENCIA 2023 NÃO SAIU AINDA** CRECI: J-04232",Santa Cândida, Curitiba,1170.0,,26.26,,38.0,2.0,,1.0,1.0,Não,Não,Não,Não,Sim,Sim
Apolar,"Apartamento Residencial para Locação no Santa Cândida em Curitiba, 64 m²",https://www.apolar.com.br/alugar/curitiba/santa-candida/alugar-residencial-apartamento-curitiba-santa-candida-102086,2024-02-19,"Estrada Guilherme Weigert, 2245, Santa Cândida - Curitiba","64 m², 1 banheiro, 1 vaga, 3 quartos","Apartamento com 3 quartos no Bairro Santa Cândida Imóvel com gestão exclusiva ApolarCaracterísticas:Ótimo apartamento primeira locação no Santa Cândida!!!O imóvel conta com:Cozinha toda com revestimento cerâmico com acesso a lavanderia integrada que dispõe de um tanque de lavar roupa;Sala de estar para dois ambientes com piso laminado.03 dormitórios com piso laminado;01 banheiro social todo com revestimento cerâmico com box de vidro; O condomínio dispõe de portaria 24 hrs, salão de festas e playground.01 vaga de garagemProximidades:Supermercado Boni, Qualinox Industrias e Comércio, Parque Barreirinha.Vantagens:Área com ótima infraestrutura com fácil acesso ao centro, mercados e transporte público.Informações Adicionais:Aquecimento: elétricoÁrea total: 64,86 m²Área privativa: 52,86 m²Elevador: Não.Edifício: Moradias Nascente do Bosque.Entre Ruas: Rua Padre Paulo Canelles e Rua Jose Ursulino Filho.Garagem: 1 vaga CRECI: J-04232",Santa Cândida, Curitiba,1150.0,500.0,28.6,,64.0,3.0,,1.0,1.0,Não,Não,Não,Não,Não,Sim
Apolar,"Apartamento Residencial para Locação no Alto Da Glória em Curitiba, 47 m²",https://www.apolar.com.br/alugar/curitiba/alto-da-gloria/alugar-residencial-apartamento-curitiba-alto-da-gloria-86240,2024-02-19,"Rua General Carneiro, 1047, Alto Da Glória - Curitiba","47 m², 1 vaga, 1 quarto","Apartamento com 1 quarto no Bairro Alto Da Glória Imóvel com gestão exclusiva ApolarAPARTAMENTO LOCALIZADO NO BAIRRO ALTO DA GLORIA EM CURITIBA, CONTENDO;- SALA COM PISO LAMINADO COM PORTA SEPARANDO O QUARTO- 1 DORMITÓRIO - BWC COM BOX BLINDEX, LAVATÓRIO SEPARADO COM PIA E TAMPO EM GRANITO, ESPELHO GRANDE- COZINHA COM ARMÁRIOS- ÁREA DE SERVIÇO COM ARMÁRIO- 1 VAGA DE GARAGEM N°9CONDOMÍNIO OFERECE;- PORTARIA DAS 9 AS 18 SEG A SEXTA E 8 AS 12 SÁBADO- SALÃO DE FESTAS- ACADEMIACRECI: J-04136",Alto Da Glória, Curitiba,1150.0,487.0,26.26,,47.0,1.0,,,1.0,Não,Não,Sim,Não,Não,Sim
Apolar,"Apartamento Residencial para Locação no Centro em Curitiba, 33 m²",https://www.apolar.com.br/alugar/curitiba/centro/alugar-residencial-apartamento-curitiba-centro-101572,2024-02-19,"Rua Tibagi, 779, Centro - Curitiba","33 m², 1 banheiro, 1 quarto","Apartamento com 1 quarto no Bairro Centro Imóvel com gestão exclusiva ApolarCaracterísticas: Excelente Apartamento Semi Mobiliado em edifício 100% revitalizado, no coração de Curitiba, com armários na cozinha, e mesa.Dormitório com armário, escrivaninha e nichos.Banheiro Social com armário e Box de Vidro.Vantagens: Ensolarado, recém reformado, localização privilegiada. Próximo a UTFPR (Cefet) e UFPR (Santos Andrade)Proximidades: Há 100 m da Avenida Visconde de Guarapuava, ao lado da loja Andra, próximo ao Balaroti, Rodoferroviária e Mercado Municipal.Informações adicionais:Área privativa:23.8m² Área total: 33m² Elevador: Sim- 2Edifício: Dom ManoelGaragem: Não.Vista livre: SimPet: Sim** Não possui gás encanado****Valor de água e luz será rateado e adicionado ao valor do condomínio após locado. CRECI: J-04232",Centro, Curitiba,1150.0,390.0,26.26,,33.0,1.0,,1.0,,Sim,Não,Não,Não,Não,Não
Apolar,"Apartamento Residencial para Locação no Santa Cândida em Curitiba, 50 m²",https://www.apolar.com.br/alugar/curitiba/santa-candida/alugar-residencial-apartamento-curitiba-santa-candida-101872,2024-02-19,"Rua Walace Landal, 40, Santa Cândida - Curitiba","50 m², 1 banheiro, 1 vaga, 2 quartos","Apartamento com 2 quartos no Bairro Santa Cândida Imóvel com gestão exclusiva ApolarExcelente Apartamento, localizado no bairro Santa Cândida, contendo;- Sala ampla para 2 ambientes, piso laminado e persiana- Cozinha com Armários planejados, torneira aquecida, depurador de ar piso em cerâmica, conjugada com Área de Serviço;- Banheiro com armários, box, espelho, gabinete e cerâmica até o teto;- Dormitório 1 com piso laminado, persiana e armário- Dormitório 2 com cortina persiana e armário- Uma Vaga de GaragemVantagens:- Apartamento com ótima localização, próximo ao Supermercado Boni. - Ótima mobilidade urbana servida de Academias, bancos, farmácias, posto de saúde e várias linhas de ônibus interligando aos principais terminais da cidade.- Sol nas duas faces. Nascente e poente- Insulfime espelhado na janelas para privacidade e conforto termico- Wc planejado completo- Área verde de preservação anexa ao condomínio. Calma e tranquilidade.Área Comum:- Salão de Festas, Portaria, Playground, e Quadra Poliesportiva.Informações Adicionais:Aptos por andar: 4Aquecimento: ElétricoÁrea total: 50,13Área privativa: 45,56Elevador: NãoEdifício: Floresta Santa Cândida Garagem: Sim CRECI: J-04232",Santa Cândida, Curitiba,1150.0,380.0,26.26,,50.0,2.0,,1.0,1.0,Não,Não,Sim,Não,Não,Sim
Apolar,"Apartamento Residencial para Locação no Cajuru em Curitiba, 61 m²",https://www.apolar.com.br/alugar/curitiba/cajuru/alugar-residencial-apartamento-curitiba-cajuru-550199,2024-02-19,"Rua Luiz França, 956, Cajuru - Curitiba","61 m², 1 banheiro, 1 vaga, 2 quartos","Apartamento com 2 quartos no Bairro Cajuru Imóvel com gestão exclusiva ApolarCaracterísticas:Sala para dois ambientes;Cozinha;Área de Serviço com tanque;Dormitórios I e II;Bwc Social com box de vidro e espelho;Vantagens:Excelente localização;Ótima ventilação e iluminação.ProximidadesShopping JD. das Américas, BR 277 e Av. Pref. Maurício Fruet.Área Comum:Portão eletrônico e interfone.Informações Adicionais:Andar: 2Área privativa: 56 m²Área total: 61 m²Elevador: NãoEdifício: Residencial Apolonia IIEntre Ruas: Miguel Caluf e Antônio Meirelles SobrinhoGaragem:sim coberta fixa CRECI: J-04232",Cajuru, Curitiba,1150.0,780.0,28.6,,61.0,2.0,,1.0,1.0,Não,Não,Não,Não,Não,Não
Apolar,"Apartamento Residencial para Locação no Xaxim em Curitiba, 101 m²",https://www.apolar.com.br/alugar/curitiba/xaxim/alugar-residencial-apartamento-curitiba-xaxim-100982,2024-02-19,"Rua Francisco Derosso, 375, Xaxim - Curitiba","101 m², 2 banheiros, 1 vaga, 2 quartos, 1 suite, , , , , , , , , ,  , pet","Apartamento com 2 quartos no Bairro Xaxim Imóvel com gestão exclusiva ApolarCaracterísticas:Apartamento 2 dormitórios sendo 1 Suíte, no bairro Xaxim:Sala Ampla para 2 ambientes com piso laminado;Sacada com vista livre com churrasqueira;Cozinha com armários e pia, em piso porcelanato e azulejos até o teto;Área de Serviço com tanque;Banheiro com pia espelho e box;2 Dormitórios em piso laminado sendo 1 SuíteVaga de Garagem.Vantagens:Apartamento em frente ao McDonald's Xaxim com farmácias, ônibus, mercado, lotérica muito próximos. Ótima mobilidade urbana e fácil acesso ao centro.Área Comum:Portaria 24 Horas, Salão de Festas, Quadra Esportiva, Piscina, Salão de Jogos, Espaço Fitness, Quiosques com churrasqueira.Proximidades:Linha Verde, McDonald's,Super Condor Avenida BrasiliaInformações Adicionais:Andar: 2Aptos por andar: 4Aquecimento: GásÁrea total: 101,76m²Área privativa: 55,8m²Elevador: NãoEdifício: Clube Residencial Parque do ArvoredoEntre Ruas: R. Carolina Derosso e R. Euríco Fonseca dos SantosGaragem: Sim CRECI: J-04232",Xaxim, Curitiba,1150.0,520.0,39.14,,101.0,2.0,1.0,2.0,1.0,Não,Sim,Não,Sim,Sim,Sim
Apolar,"Apartamento Residencial para Locação no Capão Raso em Curitiba, 54 m²",https://www.apolar.com.br/alugar/curitiba/capao-raso/alugar-residencial-apartamento-curitiba-capao-raso-65296,2024-02-19,"Rua Delegado Naby Paraná, 400, Capão Raso - Curitiba","54 m², 1 vaga, 2 quartos",Apartamento com 2 quartos no Bairro Capão Raso Imóvel com gestão exclusiva ApolarApartamento 02 dormitórios contendo:Sala de estar para 2 ambientes com piso laminado;BWC social;Cozinha;Área de serviço;Vaga de garagem coberta n 214VENHA FAZER UMA VISITA!!! CHAVES NA APOLAR CAPÃO RASO!!! CRECI: J-04232,Capão Raso, Curitiba,1120.0,680.0,26.26,,54.0,2.0,,,1.0,Não,Não,Não,Não,Não,Não
Apolar,"Apartamento Residencial para Locação no Centro em Curitiba, 27 m²",https://www.apolar.com.br/alugar/curitiba/centro/alugar-residencial-apartamento-curitiba-centro-104009,2024-02-19,"Rua Nilo Cairo, 232, Centro - Curitiba","27 m², 1 banheiro, 1 quarto","Apartamento com 1 quarto no Bairro Centro Imóvel com gestão exclusiva ApolarCaracterísticas:Excelente studio totalmente mobiliado, pronto para moradia! Ótima opção para quem procura praticidade devido ser localizado no Centro, contendo:- sala conjugada com demais ambientes, com sofá- dormitório com cama de casal- cozinha completa com todos os eletrodomésticos e equipamentos - banheiro social com box de vidroVantagens:Excelente localização com toda infraestrutura de transportes, serviços, e área comercialProximidadesUFPR, Reitoria, Teatro Guaíra, Praças Santos Andrade Informações adicionais:Área privativa: 21,28m² Área total: 27,94m² Elevador: simEdifício: Ricardoandar: 4°Garagem: nãoCRECI: J-04232",Centro, Curitiba,1100.0,450.0,26.26,,27.0,1.0,,1.0,,Sim,Não,Não,Não,Não,Não
Apolar,"Apartamento Residencial para Locação no Novo Mundo em Curitiba, 60 m²",https://www.apolar.com.br/alugar/curitiba/novo-mundo/alugar-residencial-apartamento-curitiba-novo-mundo-85965,2024-02-19,"Rua Pedro Américo, 175, Novo Mundo - Curitiba","60 m², 1 vaga, 3 quartos","Apartamento com 3 quartos no Bairro Novo Mundo Imóvel com gestão exclusiva ApolarEXCELENTE APARTAMENTO LOCALIZADO NO BAIRRO CAPÃO RASO EM CURITIBA, CONTENDO;- SALA PARA 2 AMBIENTES - 3 DORMITÓRIOS, 1 DELES COM ARMÁRIOS- BWC SOCIAL COM BOX DE VIDRO- COZINHA COM ARMÁRIOS PIA TAMPO EM GRANITO- ÁREA DE SERVIÇO COM TANQUE- 1 VAGA DE GARAGEM COBERTA- CONDOMÍNIO OFERECE;- SALÃO DE FESTAS- PORTARIA 24 HRS CRECI: J-04136",Novo Mundo, Curitiba,1100.0,654.03,27.43,,60.0,3.0,,,1.0,Não,Não,Não,Não,Não,Sim
